collection_name,k,recall,recall@1,recall@2,recall@3,precision,precision@1,precision@2,precision@3,average_precision,retrieval_count
PQ_COMB_Llama_3_70b_chat_hf_intfloat_multilingual_e5_base,17,0.9444444444444444,0.7037037037037037,0.8148148148148148,0.9444444444444444,0.42592592592592593,0.7037037037037037,0.7037037037037037,0.7037037037037037,0.7767489711934156,4.0
PQ_COMB_Llama_3_70b_chat_hf_text_embedding_3_large,13,0.9444444444444444,0.5740740740740741,0.8703703703703703,0.8888888888888888,0.39351851851851855,0.5740740740740741,0.5740740740740741,0.5740740740740741,0.7129629629629629,4.0
PQ_COMB_Llama_3_70b_chat_hf_text_embedding_3_large,15,0.9444444444444444,0.5740740740740741,0.8703703703703703,0.8888888888888888,0.39351851851851855,0.5740740740740741,0.5740740740740741,0.5740740740740741,0.7129629629629629,4.0
PQ_COMB_Llama_3_70b_chat_hf_intfloat_multilingual_e5_base,19,0.9444444444444444,0.7037037037037037,0.8148148148148148,0.9444444444444444,0.42592592592592593,0.7037037037037037,0.7037037037037037,0.7037037037037037,0.7767489711934156,4.0
PQ_COMB_Llama_3_70b_chat_hf_intfloat_multilingual_e5_base,3,0.9444444444444444,0.7037037037037037,0.8148148148148148,0.9444444444444444,0.42592592592592593,0.7037037037037037,0.7037037037037037,0.7037037037037037,0.7767489711934156,4.0
